StatTime	Account	Role	ItemName	G	D	P	Cnt
2019_09_26 14:28:17	amxvippr01	asasssa	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tiensinh0310	asd123	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	tiensinh0310	asd123	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	trihao4	asd123213	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone21	asd123asd	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	clone21	asd123asd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone18	asd2asd45164536	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone18	asd456asd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	huhu123	asdaafz	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	huhu123	asdaafz	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	huhu123	asdaafz	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	huhu123	asdaafz	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	minhdaits03	asdaccq	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	test123vn	asdas12	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	test123vn	asdas12	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	test1234vn	asdas134	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	duy12345vn	asdas234	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tuankien333hn4	asdas334	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone19	asdasd00	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tuankien333hn1	asdasd12	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	idolhaovip3	asdasdadv	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	kkkunghia1	asdasdas	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	kkkunghia1	asdasdas	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	longiunhi43	ASDASDASD	C©y b∏t nh∑ to	2	0	398	6
2019_09_26 14:28:17	longiunhi43	ASDASDASD	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	longiunhi43	ASDASDASD	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	longiunhi43	ASDASDASD	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	test123456vn	asdasdasd123	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	test123456vn	asdasdasd123	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tiensinh037	asdasdkjzm1	C©y b∏t nh∑ to	2	0	398	1
2019_09_26 14:28:17	tiensinh037	asdasdkjzm1	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	tiensinh037	asdasdkjzm1	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	clone14	asdasdqwe	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	clone14	asdasdqwe	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	clone14	asdasdqwe	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone14	asdasdqwe	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	nmk1999vn	asdasdsdasd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	quang2110199666	asdcas131	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	volam21903431	ASDFDASF	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 14:28:17	volam21903431	ASDFDASF	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tiensinh038	asdjkjm1	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	tiensinh038	asdjkjm1	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	tiensinh039	asdkjm1	C©y b∏t nh∑ to	2	0	398	1
2019_09_26 14:28:17	tiensinh039	asdkjm1	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	tiensinh039	asdkjm1	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	quang21101996666	asdq241	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	qminhgiao05	asdqwe	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	qminhgiao04	asdqweas	C©y b∏t nh∑ to	2	0	398	5
2019_09_26 14:28:17	qminhgiao04	asdqweas	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	qminhgiao04	asdqweas	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	qminhgiao04	asdqweas	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	clone27	asdsaas123123	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	qminhgiao03	asduqweu	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone15	asdwraxc	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	niemmino8	aseqwesd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	niemmino7	aseqwesdas	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	laogiamin6	asndnasdnw	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	amxvippr04	asqsqqsq	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	amxvippr03	asqsqsq	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	dongdubai	awerwerwerwe	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	huhu123	az56z456	C©y b∏t nh∑ to	2	0	398	7
2019_09_26 14:28:17	huhu123	az56z456	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	huhu123	az56z456	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	qminhgiao04	azssqqf	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	lesbigo	B52jx2GiaHan	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	lesbigo	B52jx2GiaHan	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	lesbigo	B52jx2GiaHan	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	duy1234vn	bads12312	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	hoilamgi	BaEmLµC∏nBÈ113	C©y b∏t nh∑ to	2	0	398	40
2019_09_26 14:28:17	hoilamgi	BaEmLµC∏nBÈ113	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	hoilamgi	BaEmLµC∏nBÈ113	Tu Ch©n Y’u Quy’t	2	0	554	19
2019_09_26 14:28:17	hoilamgi	BaEmLµC∏nBÈ113	Tui Hat Giong	2	1	30087	8
2019_09_26 14:28:17	zazbzc01	BangBangBnag	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	zazbzc01	BangBangBnag	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	zazbzc01	BangBangBnag	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	jetemdj	bankai	Tu Ch©n Y’u Quy’t	2	0	554	13
2019_09_26 14:28:17	hoilamgi1	bbbcvb	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	hoilamgi1	bbbcvb	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhtl049496	BCCBBBBBB	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	nhtl049496	BCCBBBBBB	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhtl049496	BCCBBBBBB	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	huonglong	BeHuyenAnh	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	huonglong	BeHuyenAnh	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	huonglong	BeHuyenAnh	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 14:28:17	huonglong	BeHuyenAnh	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	senmaknae1	BËTrŒCon	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	senmaknae1	BËTrŒCon	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	senmaknae1	BËTrŒCon	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	senmaknae1	BËTrŒCon	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	pokemon1997	Bitchh	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	idolhaovip4	bnmbnmnbmbnm	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	thai123	boaaaaa	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	thai123	boaaaaa	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	thai123	boaaaaa	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	thai123	boaaaaa	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	vonhuttan1999	BooHanCOk	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_26 14:28:17	dungnguyen22991	Bot01062000	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tuankien333hn3	BOTUIMAY	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	ynhonnie22	BuFFaLL	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 14:28:17	conmeovang12	Buffcui	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 14:28:17	conmeovang12	Buffcui	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	volam21903431	buffete	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	volam21903431	bUFFETEW	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhtl04949697	Bufffff	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 14:28:17	nhtl04949697	Bufffff	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	conmeovang12	BuffFreee	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 14:28:17	amxvippr02	BuffThauDem	Tu Ch©n Y’u Quy’t	2	0	554	30
2019_09_26 14:28:17	huyco1996	BufLoiLoi	Tu Ch©n Y’u Quy’t	2	0	554	46
2019_09_26 14:28:17	huyco1996	BufLoiLoi	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	amxvippr01	ButPhiLong	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	amxvippr01	ButPhiLong	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	amxvippr01	ButPhiLong	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	tinhubuon1	B®ngCa	C©y b∏t nh∑ to	2	0	398	14
2019_09_26 14:28:17	tinhubuon1	B®ngCa	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	tinhubuon1	B®ngCa	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_26 14:28:17	tinhubuon1	B®ngCa	Thi™n Thπch Tinh Thπ	2	1	1009	10
2019_09_26 14:28:17	tinhubuon1	B®ngCa	Tui Hat Giong	2	1	30087	4
2019_09_26 14:28:17	tinhubuon	B®ngT©m	C©y b∏t nh∑ to	2	0	398	9
2019_09_26 14:28:17	tinhubuon	B®ngT©m	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	tinhubuon	B®ngT©m	Tu Ch©n Y’u Quy’t	2	0	554	20
2019_09_26 14:28:17	tinhubuon	B®ngT©m	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	namti20115	CaoT®ngßeoK›nh	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	namti20115	CaoT®ngßeoK›nh	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	namti20115	CaoT®ngßeoK›nh	Tu Ch©n Y’u Quy’t	2	0	554	60
2019_09_26 14:28:17	namti20115	CaoT®ngßeoK›nh	Thi™n Thπch Tinh Thπ	2	1	1009	86
2019_09_26 14:28:17	namti20115	CaoT®ngßeoK›nh	Xu	2	1	30230	100
2019_09_26 14:28:17	namti20115	CaoT®ngßeoK›nh	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	kkunghia2	CaveChua	Xu	2	1	30230	223
2019_09_26 14:28:17	ak333sh	cccccccccccccccc	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tamtinhtoan	ccss11	C©y b∏t nh∑ to	2	0	398	7
2019_09_26 14:28:17	tamtinhtoan	ccss11	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_26 14:28:17	tamtinhtoan	ccss11	Tu Ch©n Y’u Quy’t	2	0	554	11
2019_09_26 14:28:17	huyco2000	cdqqwdcqw	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	lathahkut01	ChagChag	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	lathahkut01	ChagChag	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_26 14:28:17	lathahkut01	ChagChag	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	lathahkut01	ChagChag	Tui Hat Giong	2	1	30087	1
2019_09_26 14:28:17	sieunhan4912	ChoiBoiGi	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	beobeo	ChÛTi”uTh›chG∏i	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	jx2viettlq	ChymThui	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	n270219971	Ch©uTrang	C©y b∏t nh∑ to	2	0	398	3
2019_09_26 14:28:17	n270219971	Ch©uTrang	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	n270219971	Ch©uTrang	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	n270219971	Ch©uTrang	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	43017lam3	Ch¨iS©u	C©y b∏t nh∑ to	2	0	398	1
2019_09_26 14:28:17	43017lam3	Ch¨iS©u	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	43017lam3	Ch¨iS©u	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 14:28:17	43017lam3	Ch¨iS©u	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	emngoc222vn4	cloan2	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	emngoc222vn4	cloan2	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	emngoc222vn4	cloan2	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	emngoc222vn4	Cloan3	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	emngoc222vn4	Cloan3	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	emngoc222vn4	Cloan3	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	clone10	clone10	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone11	clone11	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	clone11	clone11	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	clone11	clone11	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	clone11	clone11	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone11	clone11	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	clone12	clone12	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	clone12	clone12	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	clone12	clone12	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone12	clone12	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	huyco1997	cloneVSCT	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	duythang1981	conbanhbeo	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	senmaknae	ConG uCon	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	senmaknae	ConG uCon	C©y b∏t nh∑ nh·	2	0	504	8
2019_09_26 14:28:17	senmaknae	ConG uCon	Tui Hat Giong	2	1	30087	3
2019_09_26 14:28:17	senmaknae2	ConKi’nCon	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	senmaknae2	ConKi’nCon	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_26 14:28:17	senmaknae2	ConKi’nCon	Tu Ch©n Y’u Quy’t	2	0	554	11
2019_09_26 14:28:17	senmaknae2	ConKi’nCon	Tui Hat Giong	2	1	30087	1
2019_09_26 14:28:17	senmaknae	ConTr©uCon	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	senmaknae	ConTr©uCon	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	senmaknae	ConTr©uCon	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	senmaknae	ConTr©uCon	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	huhu1233	cotatca	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	huhu1233	cotatca	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	huhu1233	cotatca	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	huyco1999	cqwcwqdwqdc	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	huyco2001	cqwdcwdqdwqc	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	huyco1997	cqwdcwqdqwcd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	longvanle430	CµKhﬁa	C©y b∏t nh∑ to	2	0	398	23
2019_09_26 14:28:17	longvanle430	CµKhﬁa	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 14:28:17	0976382117	CænKh c	C©y b∏t nh∑ to	2	0	398	6
2019_09_26 14:28:17	0976382117	CænKh c	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	0976382117	CænKh c	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 14:28:17	0976382117	CænKh c	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	cayvang8	d12d213	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tanmom	dadasd	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	tanmom	dadasd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	amxvippr01	DaiMinhTinh	Tu Ch©n Y’u Quy’t	2	0	554	30
2019_09_26 14:28:17	minhdaits03	damckahg	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	43017lam1	DaoS≠Th∏i	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_26 14:28:17	43017lam1	DaoS≠Th∏i	Tui Hat Giong	2	1	30087	1
2019_09_26 14:28:17	jetemdjaa	dasadd	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	jetemdjaa	dasadd	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	jetemdjaa	dasadd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	jetemdjaa	dasadd	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	idolhaovip3	dasdasd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	idolhaovip2	dasdasdasd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone13	dasdasdasdasd	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	clone13	dasdasdasdasd	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	clone13	dasdasdasdasd	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	clone13	dasdasdasdasd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	clone13	dasdasdasdasd	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	idolhaovip2	dasdasddasdasd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	idolhaovip5	dasdasddd	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	idolhaovip5	dasdasddd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	idolhaovip4	dasddasd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	jetemdjaa	dasftdsaf	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	jetemdjaa	dasftdsaf	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	jetemdjaa	dasftdsaf	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	tranviet7	ddasda	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tranviet8	ddddas	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tranviet5	dddddd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhoxbunno1	ddddddd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhoxbunno2	DDDDDDDDDDDDDJJK	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhoxbunno2	DDDDDDDDJI	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhoxbunno3	DDDDDDDSRRRR	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	nhoxbunno3	DDDDDDDSRRRR	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	nhoxbunno3	DDDDDDDSRRRR	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhoxbunno3	DDDDDDDSRRRR	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	nhoxbunno3	ddddsdsdsdsdse	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	nhoxbunno3	ddddsdsdsdsdse	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	nhoxbunno3	ddddsdsdsdsdse	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhoxbunno3	ddddsdsdsdsdse	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	beobeo6	dddÆdd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	senmaknae1	dddÆs≠qw	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	senmaknae1	dddÆs≠qw	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	senmaknae1	dddÆs≠qw	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	senmaknae1	dddÆs≠qw	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	vanhieulc113	ddfgf333	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tranviet14	d dadd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tranviet4	d daffg	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tranviet2	d dddsfa	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tranviet16	d dfgg	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhtl04949695	DeoBietChoiGi	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	nhtl04949695	DeoBietChoiGi	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	nhtl04949695	DeoBietChoiGi	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhtl04949695	DeoBietChoiGi	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	ethangkia19894	dfeeeeee	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	thiheo2013	dfgdrgsdgsdf	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	thiheo2013	dfgdrgsdgsdf	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	beobeo3	dfghfhfhf	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	gameviet24h7x2	dfsdfdkgf	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	thiheo2012	dfsdfsefs	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 14:28:17	thiheo2012	dfsdfsefs	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	ethangkia19894	dfsdfwsf	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	qminhgiao05	dfvtwe	C©y b∏t nh∑ to	2	0	398	6
2019_09_26 14:28:17	qminhgiao05	dfvtwe	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	qminhgiao05	dfvtwe	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	qminhgiao05	dfvtwe	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	hoilamgi1	dfxbfcb	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	hoilamgi1	dfxbfcb	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhtl04949698	DGCCCCCCCCCC	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	beobeo5	dgdfgdfgd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	zxmanhy	DjNonstopxxx	C©y b∏t nh∑ to	2	0	398	7
2019_09_26 14:28:17	zxmanhy	DjNonstopxxx	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	zxmanhy	DjNonstopxxx	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 14:28:17	zxmanhy	DjNonstopxxx	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	loveyou	DQWDQWD	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	niemmino3	dqweqweqd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	3666x77	DQWERQEWQ	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tranviet4	dsadad	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tranviet2	dsadads	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	tranviet9	dsdadsd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	jetemdja	dsdasdasd	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 14:28:17	nhoxbunno4	dsdjioioiol	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	ethangkia19894	dsfsdfrrr	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhoxbunno3	dSSWWww	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 14:28:17	nhoxbunno3	dSSWWww	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 14:28:17	nhoxbunno3	dSSWWww	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 14:28:17	nhoxbunno3	dSSWWww	Tui Hat Giong	2	1	30087	2
2019_09_26 14:28:17	thiheo2012	DuHandSome	Tu Ch©n Y’u Quy’t	2	0	554	30
