StatTime	Account	Role	ItemName	G	D	P	Cnt
2019_09_22 19:27:56	0963994773	iBµnCh©nBÈn	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	0963994773	iBµnCh©nBÈn	Linh Do Gioi Phai	0	102	30222	1
2019_09_22 19:27:56	kingofwar	iDLxTraSua	Non Thien Ha Vo Song	0	101	30207	2
2019_09_22 19:27:56	kingofwar	iDLxTraSua	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_22 19:27:56	kingofwar	iDLxTraSua	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_22 19:27:56	kingofwar	iDLxTraSua	Linh Do Gioi Trai	0	102	30221	2
2019_09_22 19:27:56	kingofwar	iDLxTraSua	Linh Do Gioi Phai	0	102	30222	1
2019_09_22 19:27:56	kingofwar	iDLxTraSua	Tay Cam Thach 4	2	1	30524	989
2019_09_22 19:27:56	kingofwar	iDLxTraSua	Luyen Lo Thach 4	2	1	30530	997
2019_09_22 19:27:56	kingofwar1	iDlxTuongVi	Tay Cam Thach 4	2	1	30524	994
2019_09_22 19:27:56	kingofwar1	iDlxTuongVi	Luyen Lo Thach 4	2	1	30530	1000
2019_09_22 19:27:56	vuhongminh1991	iHNxTháNgèc	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	vuhongminh1991	iHNxTháNgèc	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	vuhongminh1991	iHNxTháNgèc	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	vuhongminh1991	iHNxTháNgèc	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	vuhongminh1991	iHNxTháNgèc	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	boboy05	iHTxTeo	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	boboy05	iHTxTeo	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	boboy05	iHTxTeo	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	boboy05	iHTxTeo	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	boboy05	iHTxTeo	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	boboy05	iHTxTeo	Tay Cam Thach 4	2	1	30524	387
2019_09_22 19:27:56	boboy05	iHTxTeo	Luyen Lo Thach 4	2	1	30530	523
2019_09_22 19:27:56	thudukg1	iiHanzo	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	thudukg1	iiHanzo	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	thudukg1	iiHanzo	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	thudukg1	iiHanzo	Huyet Trich Thach 6	2	22	106	12
2019_09_22 19:27:56	thudukg1	iiHanzo	Ho Phach Thach 6	2	22	306	9
2019_09_22 19:27:56	thudukg1	iiHanzo	Nguyet Bach Thach 6	2	22	206	12
2019_09_22 19:27:56	thudukg1	iiHanzo	Hac Dieu Thach 6	2	22	406	29
2019_09_22 19:27:56	thudukg1	iiHanzo	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	thudukg1	iiHanzo	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	thudukg1	iiHanzo	Linh Do Gioi Trai	0	102	30221	1
2019_09_22 19:27:56	thudukg1	iiHanzo	Linh Do Gioi Phai	0	102	30222	1
2019_09_22 19:27:56	thudukg1	iiHanzo	Tay Cam Thach 4	2	1	30524	100
2019_09_22 19:27:56	thudukg1	iiHanzo	Luyen Lo Thach 4	2	1	30530	100
2019_09_22 19:27:56	minh123q1	iiHoaiThien	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	minh123q1	iiHoaiThien	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	minh123q1	iiHoaiThien	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	minh123q1	iiHoaiThien	Linh Do Gioi Trai	0	102	30221	1
2019_09_22 19:27:56	minh123q1	iiHoaiThien	Linh Do Gioi Phai	0	102	30222	1
2019_09_22 19:27:56	minh123q1	iiHoaiThien	Tay Cam Thach 4	2	1	30524	200
2019_09_22 19:27:56	minh123q1	iiHoaiThien	Luyen Lo Thach 4	2	1	30530	200
2019_09_22 19:27:56	bphuong102	IiL·oH¹cIiz	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	bphuong102	IiL·oH¹cIiz	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_22 19:27:56	bphuong102	IiL·oH¹cIiz	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_22 19:27:56	bphuong102	IiL·oH¹cIiz	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	bphuong102	IiL·oH¹cIiz	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	bphuong102	IiL·oH¹cIiz	Linh Do Gioi Trai	0	102	30221	7
2019_09_22 19:27:56	bphuong102	IiL·oH¹cIiz	Linh Do Gioi Phai	0	102	30222	7
2019_09_22 19:27:56	bphuong102	IiL·oH¹cIiz	Linh Do Mao	0	103	30235	7
2019_09_22 19:27:56	bphuong102	IiL·oH¹cIiz	Linh Do Y 1	0	100	30235	7
2019_09_22 19:27:56	bphuong102	IiL·oH¹cIiz	Linh Do Trang 1	0	101	30235	7
2019_09_22 19:27:56	khanhnam000	iIxBólzDånxDame	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	khanhnam000	iIxBólzDånxDame	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	khanhnam000	iIxBólzDånxDame	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	khanhnam000	iIxBólzDånxDame	Linh Do Gioi Trai	0	102	30221	1
2019_09_22 19:27:56	khanhnam000	iIxBólzDånxDame	Linh Do Gioi Phai	0	102	30222	2
2019_09_22 19:27:56	tranvietzx	iLucKaKa	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	tranvietzx	iLucKaKa	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	tranvietzx	iLucKaKa	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	tranvietzx	iLucKaKa	Thien Dia Gioi	0	102	30038	2
2019_09_22 19:27:56	tranvietzx	iLucKaKa	Nhat Nguyet Gioi	0	102	30037	2
2019_09_22 19:27:56	tranvietzx	iLucKaKa	Tay Cam Thach 4	2	1	30524	100
2019_09_22 19:27:56	tranvietzx	iLucKaKa	Luyen Lo Thach 4	2	1	30530	91
2019_09_22 19:27:56	cuoctinh1000vn	iOizMrDartMaNo1	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	cuoctinh1000vn	iOizMrDartMaNo1	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	cuoctinh1000vn	iOizMrDartMaNo1	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	cuoctinh1000vn	iOizMrDartMaNo1	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	cuoctinh1000vn	iOizMrDartMaNo1	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	cuoctinh1000vn	iOizMrDartMaNo1	Linh Do Gioi Trai	0	102	30221	3
2019_09_22 19:27:56	cuoctinh1000vn	iOizMrDartMaNo1	Linh Do Gioi Phai	0	102	30222	2
2019_09_22 19:27:56	cuoctinh1000vn	iOizMrDartMaNo1	Tay Cam Thach 4	2	1	30524	100
2019_09_22 19:27:56	cuoctinh1000vn	iOizMrDartMaNo1	Luyen Lo Thach 4	2	1	30530	100
2019_09_22 19:27:56	nguyen2019	ioNguyenConHeo	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	nguyen2019	ioNguyenConHeo	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	nguyen2019	ioNguyenConHeo	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	nguyen2019	ioNguyenConHeo	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	nguyen2019	ioNguyenConHeo	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	nguyen2019	ioNguyenConHeo	Linh Do Gioi Trai	0	102	30221	1
2019_09_22 19:27:56	nguyen2019	ioNguyenConHeo	Linh Do Gioi Phai	0	102	30222	1
2019_09_22 19:27:56	nguyen2019	ioNguyenConHeo	Linh Do Mao	0	103	30235	1
2019_09_22 19:27:56	nguyen2019	ioNguyenConHeo	Linh Do Y 1	0	100	30235	1
2019_09_22 19:27:56	nguyen2019	ioNguyenConHeo	Linh Do Trang 1	0	101	30235	1
2019_09_22 19:27:56	diennnbtzz	iphone	Xu	2	1	30230	223
2019_09_22 19:27:56	diennnbtzz	iphone	Thien Cang Lenh	2	95	204	9
2019_09_22 19:27:56	diennnbtzz	iphone	Thien Mon Kim Lenh	2	1	30370	9
2019_09_22 19:27:56	diennnbtzz	iphone	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	diennnbtzz	iphone	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	diennnbtzz	iphone	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	diennnbtzz	iphone	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	diennnbtzz	iphone	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	diennnbtzz	iphone	Tay Cam Thach 4	2	1	30524	80
2019_09_22 19:27:56	diennnbtzz	iphone	Luyen Lo Thach 4	2	1	30530	26
2019_09_22 19:27:56	proilo135	iSiNiChiZz	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	proilo135	iSiNiChiZz	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	proilo135	iSiNiChiZz	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	proilo135	iSiNiChiZz	Quan Cong Vinh Du	2	1	30642	8
2019_09_22 19:27:56	hotfood12	IsToXic	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	hotfood12	IsToXic	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	hotfood12	IsToXic	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	hotfood12	IsToXic	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	hotfood12	IsToXic	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	hotfood12	IsToXic	Linh Do Gioi Trai	0	102	30221	2
2019_09_22 19:27:56	hotfood12	IsToXic	Quan Cong Vinh Du	2	1	30642	3
2019_09_22 19:27:56	kephieubac85	IS§écC«CÇuB¹ii	Non Thien Ha Vo Song	0	101	30207	2
2019_09_22 19:27:56	kephieubac85	IS§écC«CÇuB¹ii	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	kephieubac85	IS§écC«CÇuB¹ii	Quan Thien Ha Vo Son	0	103	30207	3
2019_09_22 19:27:56	kephieubac85	IS§écC«CÇuB¹ii	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	kephieubac85	IS§écC«CÇuB¹ii	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	kephieubac85	IS§écC«CÇuB¹ii	Tay Cam Thach 4	2	1	30524	710
2019_09_22 19:27:56	kephieubac85	IS§écC«CÇuB¹ii	Luyen Lo Thach 4	2	1	30530	861
2019_09_22 19:27:56	quockhanhla1	iThayTuChayXeLu	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	quockhanhla1	iThayTuChayXeLu	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	quockhanhla1	iThayTuChayXeLu	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	quockhanhla1	iThayTuChayXeLu	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	quockhanhla1	iThayTuChayXeLu	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	meliodas98	iTHzMEnly	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	meliodas98	iTHzMEnly	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	meliodas98	iTHzMEnly	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	meliodas98	iTHzMEnly	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	meliodas98	iTHzMEnly	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	meliodas98	iTHzMEnly	Linh Do Gioi Trai	0	102	30221	1
2019_09_22 19:27:56	meliodas98	iTHzMEnly	Linh Do Gioi Phai	0	102	30222	1
2019_09_22 19:27:56	meliodas98	iTHzMEnly	Linh Do Mao	0	103	30235	1
2019_09_22 19:27:56	meliodas98	iTHzMEnly	Linh Do Y 1	0	100	30235	1
2019_09_22 19:27:56	meliodas98	iTHzMEnly	Linh Do Trang 1	0	101	30235	1
2019_09_22 19:27:56	meliodas98	iTHzMeoCaCa	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	meliodas98	iTHzMeoCaCa	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	meliodas98	iTHzMeoCaCa	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	meliodas98	iTHzMeoCaCa	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	meliodas98	iTHzMeoCaCa	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	meliodas98	iTHzMeoCaCa	Quan Cong Vinh Du	2	1	30642	8
2019_09_22 19:27:56	vancuong11	iVanCuong	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	vancuong11	iVanCuong	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	vancuong11	iVanCuong	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	vancuong11	iVanCuong	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	vancuong11	iVanCuong	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	vancuong11	iVanCuong	Tay Cam Thach 4	2	1	30524	819
2019_09_22 19:27:56	vancuong11	iVanCuong	Luyen Lo Thach 4	2	1	30530	866
2019_09_22 19:27:56	hai123	Javporn	Non Thien Ha Vo Song	0	101	30207	2
2019_09_22 19:27:56	hai123	Javporn	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_22 19:27:56	hai123	Javporn	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_22 19:27:56	hai123	Javporn	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	hai123	Javporn	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	hai123	Javporn	Tay Cam Thach 4	2	1	30524	370
2019_09_22 19:27:56	hai123	Javporn	Luyen Lo Thach 4	2	1	30530	400
2019_09_22 19:27:56	daipilldz	Jx2Anna	Tay Cam Thach 4	2	1	30524	62
2019_09_22 19:27:56	daipilldz	Jx2Anna	Luyen Lo Thach 4	2	1	30530	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Huyet Trich Thach 4	2	22	104	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Huyet Trich Thach 5	2	22	105	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Huyet Trich Thach 6	2	22	106	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Ho Phach Thach 4	2	22	304	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Ho Phach Thach 5	2	22	305	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Ho Phach Thach 6	2	22	306	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Nguyet Bach Thach 4	2	22	204	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Nguyet Bach Thach 5	2	22	205	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Nguyet Bach Thach 6	2	22	206	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Hac Dieu Thach 4	2	22	404	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Hac Dieu Thach 5	2	22	405	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Hac Dieu Thach 6	2	22	406	100
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	nhuthikhong999	Jx2BeoBeo	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	fptsoftware	Jx2CæThiªnL¹c	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	fptsoftware	Jx2CæThiªnL¹c	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	kr1997	jx2lloga	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	kr1997	jx2lloga	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	kr1997	jx2lloga	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	kr1997	jx2lloga	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	kr1997	jx2lloga	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	admintrastor	Jx2MidNight	Non Thien Ha Vo Song	0	101	30207	14
2019_09_22 19:27:56	admintrastor	Jx2MidNight	Ao Thien Ha Vo Song	0	100	30207	14
2019_09_22 19:27:56	admintrastor	Jx2MidNight	Quan Thien Ha Vo Son	0	103	30207	14
2019_09_22 19:27:56	admintrastor	Jx2MidNight	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	admintrastor	Jx2MidNight	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	lamnhiemvu0	Jx2Nhinhi	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	lamnhiemvu0	Jx2Nhinhi	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	phuquy15235	Jx2Pill	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	phuquy15235	Jx2Pill	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	phuquy15235	Jx2Pill	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	phuquy15235	Jx2Pill	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	phuquy15235	Jx2Pill	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	phuquy15235	Jx2Pill	Tay Cam Thach 4	2	1	30524	88
2019_09_22 19:27:56	phuquy15235	Jx2Pill	Luyen Lo Thach 4	2	1	30530	100
2019_09_22 19:27:56	qminhgiao01	Jx2Quay	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	qminhgiao01	Jx2Quay	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	qminhgiao01	Jx2Quay	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	qminhgiao01	Jx2Quay	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	qminhgiao01	Jx2Quay	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	qminhgiao01	Jx2Quay	Tay Cam Thach 4	2	1	30524	800
2019_09_22 19:27:56	qminhgiao01	Jx2Quay	Luyen Lo Thach 4	2	1	30530	800
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Huyet Trich Thach 4	2	22	104	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Huyet Trich Thach 5	2	22	105	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Huyet Trich Thach 6	2	22	106	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Ho Phach Thach 4	2	22	304	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Ho Phach Thach 5	2	22	305	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Ho Phach Thach 6	2	22	306	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Nguyet Bach Thach 4	2	22	204	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Nguyet Bach Thach 5	2	22	205	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Nguyet Bach Thach 6	2	22	206	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Hac Dieu Thach 4	2	22	404	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Hac Dieu Thach 5	2	22	405	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Hac Dieu Thach 6	2	22	406	100
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	haunii1	Jx2ThÇnTh­¬ng	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	thaiduy1	Jx2TLQiBr	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	thaiduy1	Jx2TLQiBr	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	thaiduy1	Jx2TLQiBr	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	thaiduy1	Jx2TLQiBr	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	thaiduy1	Jx2TLQiBr	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	thaiduy1	Jx2TLQiBr	Linh Do Gioi Trai	0	102	30221	8
2019_09_22 19:27:56	thaiduy1	Jx2TLQiBr	Linh Do Gioi Phai	0	102	30222	7
2019_09_22 19:27:56	thaiduy1	Jx2TLQiBr	Linh Do Mao	0	103	30235	7
2019_09_22 19:27:56	thaiduy1	Jx2TLQiBr	Linh Do Y 1	0	100	30235	7
2019_09_22 19:27:56	thaiduy1	Jx2TLQiBr	Linh Do Trang 1	0	101	30235	7
2019_09_22 19:27:56	jx2vani	Jx2Vani	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	jx2vani	Jx2Vani	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	jx2vani	Jx2Vani	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	jx2vani	Jx2Vani	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	jx2vani	Jx2Vani	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	jx2xeon	Jx2Xeon	Linh Do Gioi Trai	0	102	30221	1
2019_09_22 19:27:56	jx2xeon	Jx2Xeon	Linh Do Gioi Phai	0	102	30222	1
2019_09_22 19:27:56	kalima	KaLiMa	Non Thien Ha Vo Song	0	101	30207	6
2019_09_22 19:27:56	kalima	KaLiMa	Ao Thien Ha Vo Song	0	100	30207	4
2019_09_22 19:27:56	kalima	KaLiMa	Quan Thien Ha Vo Son	0	103	30207	6
2019_09_22 19:27:56	kalima	KaLiMa	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	kalima	KaLiMa	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	kalima	KaLiMa	Linh Do Mao	0	103	30235	1
2019_09_22 19:27:56	kalima	KaLiMa	Linh Do Y 1	0	100	30235	1
2019_09_22 19:27:56	kalima	KaLiMa	Linh Do Trang 1	0	101	30235	1
2019_09_22 19:27:56	diachu01	Kem7Mµu	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	diachu01	Kem7Mµu	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	nambui3994	KenShin	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	nambui3994	KenShin	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	khanhcuden2202	KhanhCuDen	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	khanhcuden2202	KhanhCuDen	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_22 19:27:56	khanhcuden2202	KhanhCuDen	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	khanhcuden2202	KhanhCuDen	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	khanhcuden2202	KhanhCuDen	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	sangpr0cdv	Kiliam	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	sangpr0cdv	Kiliam	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	sangpr0cdv	Kiliam	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	sangpr0cdv	Kiliam	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	sangpr0cdv	Kiliam	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	zazbzc01	KongZheng	Tu Ch©n YÕu QuyÕt	2	0	554	9
2019_09_22 19:27:56	zazbzc01	KongZheng	Non Thien Ha Vo Song	0	101	30207	2
2019_09_22 19:27:56	zazbzc01	KongZheng	Ao Thien Ha Vo Song	0	100	30207	2
2019_09_22 19:27:56	zazbzc01	KongZheng	Quan Thien Ha Vo Son	0	103	30207	2
2019_09_22 19:27:56	zazbzc01	KongZheng	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	zazbzc01	KongZheng	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	dat09jx2	KS§¹tSÇu§êi	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	dat09jx2	KS§¹tSÇu§êi	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	dat09jx2	KS§¹tSÇu§êi	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	thienddd1	KüN÷Diva	Xu	2	1	30230	1469
2019_09_22 19:27:56	thienddd1	KüN÷Diva	Thien Cang Lenh	2	95	204	7
2019_09_22 19:27:56	thienddd1	KüN÷Diva	Thien Mon Kim Lenh	2	1	30370	7
2019_09_22 19:27:56	thienddd	KüN÷MïaXu©n	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	thienddd	KüN÷MïaXu©n	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	thienddd	KüN÷MïaXu©n	Linh Do Gioi Trai	0	102	30221	1
2019_09_22 19:27:56	thienddd	KüN÷MïaXu©n	Linh Do Gioi Phai	0	102	30222	1
2019_09_22 19:27:56	nnl280201	LeThanh	Thiªn Th¹ch linh th¹	2	1	1068	1
2019_09_22 19:27:56	nnl280201	LeThanh	Non Thien Ha Vo Song	0	101	30207	1
2019_09_22 19:27:56	nnl280201	LeThanh	Ao Thien Ha Vo Song	0	100	30207	1
2019_09_22 19:27:56	nnl280201	LeThanh	Quan Thien Ha Vo Son	0	103	30207	1
2019_09_22 19:27:56	nnl280201	LeThanh	Thien Dia Gioi	0	102	30038	1
2019_09_22 19:27:56	nnl280201	LeThanh	Nhat Nguyet Gioi	0	102	30037	1
2019_09_22 19:27:56	honghai1	Lijkey	Tu Ch©n YÕu QuyÕt	2	0	554	10
2019_09_22 19:27:56	honghai1	Lijkey	Non Thien Ha Vo Song	0	101	30207	1
