StatTime	Account	Role	ItemName	G	D	P	Cnt
2019_07_08 21:25:40	03352853908	dasd1322	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	03352853908	dasd1322	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	03352853908	dasd1322	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	sdtrai112	dasdasd	Linh Do Mao	0	103	30235	2
2019_07_08 21:25:40	bumbum	dasdasda	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	bumbum	dasdasda	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	bumbum	dasdasda	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	bumbum	dasdasda	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	bumbum	dasdasda	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	bumbum	dasdasda	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	bumbum	dasdasda	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	bumbum	dasdasdas	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	bumbum	dasdasdas	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	bumbum	dasdasdas	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	bumbum	dasdasdas	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	bumbum	dasdasdas	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	bumbum	dasdasdas	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	bumbum	dasdasdas	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	famthegame01	dasiudasiud	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	famthegame01	dasiudasiud	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	famthegame01	dasiudasiud	Linh Do Y 3	0	100	30237	1
2019_07_08 21:25:40	datkutano1	DatDepTrai	Trung Ngau Nhien	2	1	30218	14
2019_07_08 21:25:40	datkutano1	DatDepTrai	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	datkutano1	DatDepTrai	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	tuananhds1	daubuoi	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	tuananhds1	daubuoi	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	tuananhds1	daubuoi	Linh Do Y 2	0	100	30236	1
2019_07_08 21:25:40	kuly1991	davidMil	Thiªn Th¹ch Tinh Th¹	2	1	1009	233
2019_07_08 21:25:40	kuly1991	davidMil	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	kuly1991	davidMil	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	kuly1991	davidMil	Linh Do Gioi Trai	0	102	30221	3
2019_07_08 21:25:40	kuly1991	davidMil	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	pancha98	DCziLighting	Thiªn Th¹ch Tinh Th¹	2	1	1009	31
2019_07_08 21:25:40	pancha98	DCziLighting	Xu	2	1	30230	465
2019_07_08 21:25:40	pancha98	DCziLighting	Cuong Hoa Quyen 13	2	1	30425	17
2019_07_08 21:25:40	pancha98	DCziLighting	Cuong Hoa Quyen 14	2	1	30426	12
2019_07_08 21:25:40	pancha98	DCziLighting	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	pancha98	DCziLighting	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	pancha98	DCziLighting	Quan Cong Vinh Du	2	1	30642	8
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	C©y b¸t nh· to	2	0	398	1
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	C©y b¸t nh· nhá	2	0	504	1
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Huyet Trich Thach 4	2	22	104	100
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Huyet Trich Thach 5	2	22	105	100
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Huyet Trich Thach 6	2	22	106	91
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Ho Phach Thach 4	2	22	304	100
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Ho Phach Thach 5	2	22	305	100
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Ho Phach Thach 6	2	22	306	94
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Nguyet Bach Thach 4	2	22	204	100
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Nguyet Bach Thach 5	2	22	205	100
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Nguyet Bach Thach 6	2	22	206	100
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Hac Dieu Thach 4	2	22	404	100
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Hac Dieu Thach 5	2	22	405	100
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Hac Dieu Thach 6	2	22	406	97
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	anh14cm120pok	dddddasd12dsda	Linh Do Y 3	0	100	30237	1
2019_07_08 21:25:40	condetuso	dddddddddd	Bao Thien Kieu Lenh 	2	95	2087	2
2019_07_08 21:25:40	condetuso	dddddddddd	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	condetuso	dddddddddd	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	condetuso	dddddddddd	Linh Do Y 4	0	100	30238	1
2019_07_08 21:25:40	kenbikiet9x02	dddddddddddddd	Van Nang Phu	2	1	30470	5
2019_07_08 21:25:40	cenguyen2	DDSAKDSA	Linh Do Gioi Trai	0	102	30221	4
2019_07_08 21:25:40	cenguyen2	DDSAKDSA	Linh Do Gioi Phai	0	102	30222	4
2019_07_08 21:25:40	cenguyen2	DDSAKDSA	Linh Do Y 2	0	100	30236	4
2019_07_08 21:25:40	cenguyen2	DDSAKDSA	Linh Do Trang 2	0	101	30236	4
2019_07_08 21:25:40	ductay	DeHoangXx	Xu	2	1	30230	2000
2019_07_08 21:25:40	ductay	DeHoangXx	Thien Cang Lenh	2	95	204	14
2019_07_08 21:25:40	ductay	DeHoangXx	Thien Mon Kim Lenh	2	1	30370	70
2019_07_08 21:25:40	ductay	DeHoangXx	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	ductay	DeHoangXx	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	ductay	DeHoangXx	Linh Do Gioi Trai	0	102	30221	2
2019_07_08 21:25:40	ductay	DeHoangXx	Linh Do Gioi Phai	0	102	30222	2
2019_07_08 21:25:40	ductay	DeHoangXx	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	ductay	DeHoangXx	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	longcay209	DelDamVaoAc9	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	longcay209	DelDamVaoAc9	Linh Do Gioi Phai	0	102	30222	2
2019_07_08 21:25:40	longcay209	DelDamVaoAc9	Quan Cong Vinh Du	2	1	30642	7
2019_07_08 21:25:40	nhanha123	DemonBoy	Thien Cang Lenh	2	95	204	17
2019_07_08 21:25:40	nhanha123	DemonBoy	Thien Mon Kim Lenh	2	1	30370	28
2019_07_08 21:25:40	nhanha123	DemonBoy	Dai Dinh Hon	2	1	1113	4
2019_07_08 21:25:40	nhanha123	DemonBoy	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	nhanha123	DemonBoy	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	nhanha123	DemonKill	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	nhanha123	DemonKill	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	nhanha123	DemonKill	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	nhanha123	DemonKill	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	nhanhasc	DemonKiller	C©y b¸t nh· to	2	0	398	1
2019_07_08 21:25:40	nhanhasc	DemonKiller	Thiªn Th¹ch Tinh Th¹	2	1	1009	592
2019_07_08 21:25:40	nhanhasc	DemonKiller	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	nhanhasc	DemonKiller	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	nhanhasc	DemonKiller	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	nhanhasc	DemonKiller	Linh Do Mao	0	103	30235	2
2019_07_08 21:25:40	handsomeii	DeoCoTen	Huyet Trich Thach 4	2	22	104	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Huyet Trich Thach 5	2	22	105	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Huyet Trich Thach 6	2	22	106	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Ho Phach Thach 4	2	22	304	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Ho Phach Thach 5	2	22	305	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Ho Phach Thach 6	2	22	306	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Nguyet Bach Thach 4	2	22	204	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Nguyet Bach Thach 5	2	22	205	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Nguyet Bach Thach 6	2	22	206	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Hac Dieu Thach 4	2	22	404	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Hac Dieu Thach 5	2	22	405	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Hac Dieu Thach 6	2	22	406	100
2019_07_08 21:25:40	handsomeii	DeoCoTen	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	handsomeii	DeoCoTen	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	handsomeii	DeoCoTen	Linh Do Gioi Trai	0	102	30221	2
2019_07_08 21:25:40	handsomeii	DeoCoTen	Linh Do Gioi Phai	0	102	30222	2
2019_07_08 21:25:40	handsomeii	DeoCoTen	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	handsomeii	DeoCoTen	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	dumegame	Deplay	Linh Do Y 1	0	100	30235	4
2019_07_08 21:25:40	huyhoihop	DepTraICoGISaI	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	huyhoihop	DepTraICoGISaI	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	huyhoihop	DepTraICoGISaI	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	huyhoihop	DepTraICoGISaI	Linh Do Gioi Phai	0	102	30222	2
2019_07_08 21:25:40	huyhoihop	DepTraICoGISaI	Linh Do Mao	0	103	30235	3
2019_07_08 21:25:40	huyhoihop	DepTraICoGISaI	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	huyhoihop	DepTraICoGISaI	Linh Do Trang 1	0	101	30235	6
2019_07_08 21:25:40	thuankx1999	dfaiweqw	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	thuankx1999	dfaiweqw	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	thuankx1999	dfaiweqw	Linh Do Y 4	0	100	30238	1
2019_07_08 21:25:40	actrain1	dfasdf	Thien Mon Kim Lenh	2	1	30370	10
2019_07_08 21:25:40	actrain1	dfasdf	Linh Do Gioi Trai	0	102	30221	2
2019_07_08 21:25:40	actrain1	dfasdf	Linh Do Gioi Phai	0	102	30222	5
2019_07_08 21:25:40	huong1	dfgdfgdfgdf	Bach Kim Hong Bao	2	1	30228	1
2019_07_08 21:25:40	huong1	dfgdfgdfgdf	Linh Do Gioi Trai	0	102	30221	3
2019_07_08 21:25:40	huong1	dfgdfgdfgdf	Linh Do Mao	0	103	30235	2
2019_07_08 21:25:40	huong1	dfgfdgfdgdfg	Bµn Long bÝch	2	1	1000	1
2019_07_08 21:25:40	thucbinhdien1	dfsdfs32	Linh Do Gioi Trai	0	102	30221	7
2019_07_08 21:25:40	thucbinhdien1	dfsdfs32	Linh Do Gioi Phai	0	102	30222	7
2019_07_08 21:25:40	thucbinhdien1	dfsdfs32	Linh Do Mao	0	103	30235	7
2019_07_08 21:25:40	thucbinhdien1	dfsdfs32	Linh Do Y 1	0	100	30235	7
2019_07_08 21:25:40	thucbinhdien1	dfsdfs32	Linh Do Trang 1	0	101	30235	7
2019_07_08 21:25:40	hieutrung02893	dfsdfsdf	Xu	2	1	30230	1000
2019_07_08 21:25:40	dungchuse3	dfsdfsdfs	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	dungchuse3	dfsdfsdfs	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	tiepttt4	dfsdsds	Xu	2	1	30230	940
2019_07_08 21:25:40	phong091019961	DGC196	Thiªn Th¹ch Tinh Th¹	2	1	1009	102
2019_07_08 21:25:40	phong091019961	DGC196	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	phong091019961	DGC196	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	phong091019961	DGC196	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	phong091019961	DGC196	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	phong091019961	DGC196	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	phong091019961	DGC196	Quan Cong Vinh Du	2	1	30642	2
2019_07_08 21:25:40	zazbzc0	DGCBanNat	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	zazbzc0	DGCBanNat	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	zazbzc0	DGCBanNat	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	taminh42	dgcpkhayvkl102	Thien Cang Lenh	2	95	204	20
2019_07_08 21:25:40	taminh42	dgcpkhayvkl102	Thien Mon Kim Lenh	2	1	30370	20
2019_07_08 21:25:40	taminh42	dgcpkhayvkl102	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	taminh42	dgcpkhayvkl102	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	kimthaison01	DGCThaiSon84	Thiªn Th¹ch Tinh Th¹	2	1	1009	66
2019_07_08 21:25:40	kimthaison01	DGCThaiSon84	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	kimthaison01	DGCThaiSon84	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	kimthaison01	DGCThaiSon84	Linh Do Mao	0	103	30235	8
2019_07_08 21:25:40	kimthaison01	DGCThaiSon84	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	thuan189	DGCTOP	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	thuan189	DGCTOP	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	thuan189	DGCTOP	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	thuan189	DGCTOP	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	congluc3	DGJLAK	Huyet Trich Thach 4	2	22	104	100
2019_07_08 21:25:40	congluc3	DGJLAK	Huyet Trich Thach 5	2	22	105	100
2019_07_08 21:25:40	congluc3	DGJLAK	Huyet Trich Thach 6	2	22	106	100
2019_07_08 21:25:40	congluc3	DGJLAK	Ho Phach Thach 4	2	22	304	100
2019_07_08 21:25:40	congluc3	DGJLAK	Ho Phach Thach 5	2	22	305	100
2019_07_08 21:25:40	congluc3	DGJLAK	Ho Phach Thach 6	2	22	306	100
2019_07_08 21:25:40	congluc3	DGJLAK	Nguyet Bach Thach 4	2	22	204	100
2019_07_08 21:25:40	congluc3	DGJLAK	Nguyet Bach Thach 5	2	22	205	100
2019_07_08 21:25:40	congluc3	DGJLAK	Nguyet Bach Thach 6	2	22	206	100
2019_07_08 21:25:40	congluc3	DGJLAK	Hac Dieu Thach 4	2	22	404	100
2019_07_08 21:25:40	congluc3	DGJLAK	Hac Dieu Thach 5	2	22	405	100
2019_07_08 21:25:40	congluc3	DGJLAK	Hac Dieu Thach 6	2	22	406	100
2019_07_08 21:25:40	boy1cham2	DiamondSaber	C©y b¸t nh· to	2	0	398	3
2019_07_08 21:25:40	boy1cham2	DiamondSaber	C©y b¸t nh· nhá	2	0	504	5
2019_07_08 21:25:40	boy1cham2	DiamondSaber	Thien Cang Lenh	2	95	204	20
2019_07_08 21:25:40	boy1cham2	DiamondSaber	Thien Mon Kim Lenh	2	1	30370	20
2019_07_08 21:25:40	boy1cham2	DiamondSaber	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	boy1cham2	DiamondSaber	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	boy1cham2	DiamondSaber	Linh Do Y 4	0	100	30238	1
2019_07_08 21:25:40	phuoc01227977251	DICai12	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	phuoc01227977251	DICai12	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	phuoc01227977251	DICai12	Linh Do Y 3	0	100	30237	1
2019_07_08 21:25:40	phuoc01227977251	DICai12	Da Ma Lang	2	1	30672	999
2019_07_08 21:25:40	phuoc01227977251	DICai12	Da Dia Long	2	1	30673	999
2019_07_08 21:25:40	phuoc01227977251	DICai12	Viem Linh Y	2	1	30671	999
2019_07_08 21:25:40	hieu1a	diepthu	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	k13n1806205	DiepTinhVan	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	k13n1806205	DiepTinhVan	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	k13n1806205	DiepTinhVan	Linh Do Mao	0	103	30235	3
2019_07_08 21:25:40	trungbin9xx	DieuThuyen	Quan Cong Vinh Du	2	1	30642	6
2019_07_08 21:25:40	boymaplx113	DinhThu	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	boymaplx113	DinhThu	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	donghia529	Disconnect	Thiªn Th¹ch Tinh Th¹	2	1	1009	8008
2019_07_08 21:25:40	donghia529	Disconnect	B¹ch Kim Hång Bao	2	1	30229	9
2019_07_08 21:25:40	donghia529	Disconnect	Xu	2	1	30230	427
2019_07_08 21:25:40	donghia529	Disconnect	Thien Mon Kim Lenh	2	1	30370	30
2019_07_08 21:25:40	donghia529	Disconnect	Dai Dinh Hon	2	1	1113	1
2019_07_08 21:25:40	donghia529	Disconnect	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	donghia529	Disconnect	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	donghia529	Disconnect	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	donghia529	Disconnect	Linh Do Mao	0	103	30235	3
2019_07_08 21:25:40	donghia529	Disconnect	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	okbibi	DisMeTuiBay	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	okbibi	DisMeTuiBay	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	okbibi	DisMeTuiBay	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	jxbentre6	DiÖpNguyÖt	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	jxbentre6	DiÖpNguyÖt	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	jxbentre6	DiÖpNguyÖt	Linh Do Y 4	0	100	30238	1
2019_07_08 21:25:40	hatoai2	DiÖpThiÕuD­¬ng	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	hatoai2	DiÖpThiÕuD­¬ng	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	hatoai2	DiÖpThiÕuD­¬ng	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	hatoai2	DiÖpThiÕuD­¬ng	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	hatoai2	DiÖpThiÕuD­¬ng	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	jxbentre5	DiÖpThiªn	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	jxbentre5	DiÖpThiªn	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	jxbentre5	DiÖpThiªn	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	jxbentre5	DiÖpThiªn	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	amchen999	DiÖpV«Song	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	amchen999	DiÖpV«Song	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	amchen999	DiÖpV«Song	Linh Do Y 3	0	100	30237	1
2019_07_08 21:25:40	lethanhtuan993nd	djhbaskd	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	lethanhtuan993nd	djhbaskd	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	lethanhtuan993nd	djhbaskd	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	lethanhtuan993nd	djhbaskd	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	lethanhtuan993nd	djhbaskd	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	lethanhtuan993nd	djhbaskd	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	lethanhtuan993nd	djhbaskd	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	zxmanhy	DjNonstopxxx	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	zxmanhy	DjNonstopxxx	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	zxmanhy	DjNonstopxxx	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	zxmanhy	DjNonstopxxx	Linh Do Mao	0	103	30235	5
2019_07_08 21:25:40	zxmanhy	DjNonstopxxx	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	tai1996	DjSona	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	tai1996	DjSona	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	tai1996	DjSona	Linh Do Y 3	0	100	30237	1
2019_07_08 21:25:40	gamenhucc	DjtMeGameLol	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	gamenhucc	DjtMeGameLol	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	gamenhucc	DjtMeGameLol	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	gamenhucc	DjtMeGameLol	Quan Cong Vinh Du	2	1	30642	4
2019_07_08 21:25:40	bongbabie10	DmGame	Thien Dia Gioi	0	102	30038	2
2019_07_08 21:25:40	bongbabie10	DmGame	Nhat Nguyet Gioi	0	102	30037	2
2019_07_08 21:25:40	bongbabie10	DmGame	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	bongbabie10	DmGame	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	bongbabie10	DmGame	Linh Do Y 4	0	100	30238	1
2019_07_08 21:25:40	longcay207	DMTrau	Thien Cang Lenh	2	95	204	20
2019_07_08 21:25:40	longcay207	DMTrau	Thien Mon Kim Lenh	2	1	30370	20
2019_07_08 21:25:40	longcay207	DMTrau	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	longcay207	DMTrau	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	banbi214	DoanDu9x	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	banbi214	DoanDu9x	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	banbi214	DoanDu9x	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	banbi214	DoanDu9x	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	qweqaz131	DoatMenhCa	Thiªn Th¹ch linh th¹	2	1	1068	1
2019_07_08 21:25:40	qweqaz131	DoatMenhCa	Thiªn Th¹ch Tinh Th¹	2	1	1009	83
2019_07_08 21:25:40	qweqaz131	DoatMenhCa	Bach Kim Hong Bao	2	1	30228	1
2019_07_08 21:25:40	qweqaz131	DoatMenhCa	Thien Dia Gioi	0	102	30038	2
2019_07_08 21:25:40	qweqaz131	DoatMenhCa	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	yakata3	DocCoThienPhoq	Linh Do Gioi Trai	0	102	30221	1
2019_07_08 21:25:40	yakata3	DocCoThienPhoq	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	yakata3	DocCoThienPhoq	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	yakata3	DocCoThienPhoq	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	yakata3	DocCoThienPhoq	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	thanhem00748123	dochocon	B¹ch Kim Hång Bao	2	1	30229	1
2019_07_08 21:25:40	thanhem00748123	dochocon	Xu	2	1	30230	446
2019_07_08 21:25:40	thanhem00748123	dochocon	Thien Cang Lenh	2	95	204	18
2019_07_08 21:25:40	thanhem00748123	dochocon	Thien Mon Kim Lenh	2	1	30370	18
2019_07_08 21:25:40	thanhem00748123	dochocon	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	thanhem00748123	dochocon	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	thanhem00748123	dochocon	Linh Do Gioi Phai	0	102	30222	1
2019_07_08 21:25:40	thanhem00748123	dochocon	Linh Do Mao	0	103	30235	2
2019_07_08 21:25:40	thanhem00748123	dochocon	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	hongphile96	Doflamingo	Xu	2	1	30230	300
2019_07_08 21:25:40	hongphile96	Doflamingo	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	hongphile96	Doflamingo	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	hongphile96	Doflamingo	Linh Do Mao	0	103	30235	1
2019_07_08 21:25:40	hongphile96	Doflamingo	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	hongphile96	Doflamingo	Linh Do Trang 1	0	101	30235	1
2019_07_08 21:25:40	longksl199	DoiBuonQua	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	longksl199	DoiBuonQua	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	ohlalaconma	DóL¾cL¾c	Thiªn Th¹ch Tinh Th¹	2	1	1009	64
2019_07_08 21:25:40	ohlalaconma	DóL¾cL¾c	Thien Mon Kim Lenh	2	1	30370	10
2019_07_08 21:25:40	ohlalaconma	DóL¾cL¾c	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	ohlalaconma	DóL¾cL¾c	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	ohlalaconma	DóL¾cL¾c	Linh Do Mao	0	103	30235	2
2019_07_08 21:25:40	ohlalaconma	DóL¾cL¾c	Linh Do Y 1	0	100	30235	1
2019_07_08 21:25:40	ohlalaconma	DóL¾cL¾c	Quan Cong Vinh Du	2	1	30642	5
2019_07_08 21:25:40	tranquoctuan1997	DonalTrump	Thien Dia Gioi	0	102	30038	1
2019_07_08 21:25:40	tranquoctuan1997	DonalTrump	Nhat Nguyet Gioi	0	102	30037	1
2019_07_08 21:25:40	tranquoctuan1997	DonalTrump	Linh Do Gioi Trai	0	102	30221	2
